year,ID_NUMBER,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,actual,predicted
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,CAD990845513,GKN AEROSPACE CHEM-TRONICS INC,1150 W. BRADLEY AVE,EL CAJON,CA,92020-0000,0,0
2017,FL3170090002,NAVAL AIR STATION SIGSBEE PARK ANNEX,SIGSBEE ROAD,KEY WEST,FL,33040-0000,0,0
2017,FLD984257089,JACKSONVILLE POLLUTION CONTROL INC,3117 TALLEYRAND AVE # A,JACKSONVILLE,FL,32206-2639,0,0
2017,FLR000099234,EMERALD COAST AUTO SALVAGE,1705 MAPLE AVE,PANAMA CITY,FL,32405-6021,0,0
2017,FLR000221705,"EMERALD COAST PLUMBING AND SEPTIC, INC",4848 HAWKINS DR,MILTON,FL,32571-1262,0,0
2017,FLR000224543,"JERALD HENSON AUTOMOTIVE, INC.",10370 PENSACOLA BLVD,PENSACOLA,FL,32534-1253,0,0
2017,NJD986612414,UNGERER & CO,4 UNGERER WAY,LINCOLN PARK,NJ,7035,1,0
2017,MAR000503961,"DSM COATING RESINS, INC.",730 MAIN ST,WILMINGTON,MA,1887,1,0
2017,VAD988172391,MOTIVA ENTERPRISES LLC,7340 RICHMOND RD,WILLIAMSBURG,VA,23188,0,0
2017,VAD988172391,MOTIVA ENTERPRISES LLC,7340 RICHMOND RD,WILLIAMSBURG,VA,23188,0,0
2017,VAD988172391,MOTIVA ENTERPRISES LLC,7340 RICHMOND RD,WILLIAMSBURG,VA,23188,0,0
2017,VAD988172391,MOTIVA ENTERPRISES LLC,7340 RICHMOND RD,WILLIAMSBURG,VA,23188,0,0
2017,ILD042659326,CLEAN CRAFT CLEANERS,2601 MADISON AVE,GRANITE CITY,IL,62040,0,0
2017,ILR000187872,R&L CARRIERS,375 S SECOND ST,ELGIN,IL,60123,0,0
2017,ILR000155630,XPO LOGISTICS FREIGHT INC XLA,750 PROGRESS PKWY,LASALLE,IL,61301,0,0
2017,KYD006390017,ROHM AND HAAS - LOUISVILLE PLANT,4300 CAMPGROUND RD,LOUISVILLE,KY,40216,0,0
2017,KYD006390017,ROHM AND HAAS - LOUISVILLE PLANT,4300 CAMPGROUND RD,LOUISVILLE,KY,40216,0,0
2017,PRR000025833,SANOFI-AVENTIS PUERTO RICO INC,SECTOR LA MUDA CARR #1 KM 21.1,GUAYNABO,PR,970,1,0
2017,PRD090066234,BETTINA COSMETICS INC,PR-693 KM 7.3,DORADO,PR,646,1,0
2017,PRD090066234,BETTINA COSMETICS INC,PR-693 KM 7.3,DORADO,PR,646,1,0
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,PRD090070459,GE INDUSTRIAL OF PUERTO RICO LLC,STATE ROAD #3 KM 82.0,HUMACAO,PR,792,1,1
2017,WAD980982037,BOEING NORTH BOEING FIELD,7500 E MARGINAL WAY,SEATTLE,WA,98108,1,0
2017,WAH000007724,SKILLS INC,715 30TH ST NE,AUBURN,WA,98002,1,1
2017,KYD125056085,"J. B. LONG & SON BODY SHOP, INC.",107 COLLISION CENTER DR.,FRANKFORT,KY,40601,0,0
2017,NJD991291105,CLEAN EARTH OF NORTH JERSEY,105 JACOBUS AVE,KEARNY,NJ,7032,0,0
2017,NJD991291105,CLEAN EARTH OF NORTH JERSEY,105 JACOBUS AVE,KEARNY,NJ,7032,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523647,CVS PHARMACY #5928,14380 MCGRAWS CORNER DRIVE,GAINESVILLE,VA,20155,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523654,CVS PHARMACY #5986,1205 N. LABURNUM AVENUE,RICHMOND,VA,23231,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523662,CVS PHARMACY #6146,4261 LITTLE CREEK RD,NORFOLK,VA,23505,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523670,CVS PHARMACY #6283,817 MAIN STREET,DANVILLE,VA,24541,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523688,CVS PHARMACY #6284,1916 ORANGE AVENUE N.W.,ROANOKE,VA,24017,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,VAR000523712,CVS PHARMACY #6300,179 ELECTRIC ROAD,ROANOKE,VA,24155,0,0
2017,DCR000502187,BANK OF AMERICA - DUPONT CIRCLE - BAL,3 DUPONT CIRCLE NW,WASHINGTON,DC,20036,0,0
2017,DCR000502203,BANK OF AMERICA - 2001 PENNSYLVANIA AVENUE - BAL,2001 PENNSYLVANIA AVENUE NW,WASHINGTON,DC,20011,0,0
2017,DCR000502211,BANK OF AMERICA - ADAMS MORGAN - BAL,1835 COLUMBIA ROAD NW,WASHINGTON,DC,20009,0,0
2017,DCR000502138,BANK OF AMERICA - COLUMBIA HEIGHTS,3100 14TH STREETNW,WASHINGTON,DC,20010,0,0
2017,DCR000502260,BANK OF AMERICA - VERMONT AVENUE,1090 VERMONT AVENUE NW,WASHINGTON,DC,20005,0,0
2017,DCR000502286,BANK OF AMERICA - MOUNT PLEASANT,"3131 MOUNT PLEASANT STREET, NW",WASHINGTON,DC,20010,0,0
2017,DCR000502229,BANK OF AMERICA - ANACOSTIA,2100 MARTIN LUTHER KING AVENUE SE,WASHINGTON,DC,20020,0,0
2017,DCR000502237,BANK OF AMERICA - BENNING ROAD PARKING LOT,3829 MINNESOTA AVENUE NE,WASHINGTON,DC,20019,0,0
2017,OKR000026344,OKLAHOMA MATERIALS RECYCLING LLC,325A NW INDUSTRIAL RD,ATOKA,OK,74525,0,0
2017,NJD986603298,FIRST STUDENT INC #20567,473A RT 31,HAMPTON BORO,NJ,8827,0,0
2017,NJD980582878,CHAMBORD PRINTS INC,38 JACKSON ST,HOBOKEN,NJ,7030,0,0
2017,NJD980582878,CHAMBORD PRINTS INC,38 JACKSON ST,HOBOKEN,NJ,7030,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJR000054783,SAMR,1950 RUTGERS UNIVERSITY BLVD,LAKEWOOD,NJ,8701,0,0
2017,NJD044655140,O F S FITEL LLC,25 SCHOOLHOUSE RD,SOMERSET,NJ,08873-1207,0,0
2017,NJD044655140,O F S FITEL LLC,25 SCHOOLHOUSE RD,SOMERSET,NJ,08873-1207,0,0
2017,NJD044655140,O F S FITEL LLC,25 SCHOOLHOUSE RD,SOMERSET,NJ,08873-1207,0,0
2017,OHR000028225,FORMER NCF AUTO PROPERTY ,3019 BEAVER RUN RD,HEATH,OH,43056,0,0
2017,DCR000507878,THE APARTMENTS AT CITY CENTER,825 10TH STREET NW,WASHINGTON,DC,20001,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,SCD043384072,SI GROUP INC ORANGEBURG,725 CANNON BRIDGE RD,ORANGEBURG,SC,29115-7221,1,0
2017,OH0000147868,AMERICAN METAL COATINGS INC,1088 IVANHOE RD,CLEVELAND,OH,44110,1,0
2017,OH0000147868,AMERICAN METAL COATINGS INC,1088 IVANHOE RD,CLEVELAND,OH,44110,1,0
2017,ILR000001461,14 CLEANERS,708 NORTHWEST HWY,CARY,IL,60013,0,0
2017,ILD082044561,FAMILY PRIDE CLEANERS,109 W FIRST ST,CARY,IL,60013,0,0
2017,TNR000039016,"AMERICAN COLORS, INC.",1385 GATEWAY  DRIVE,GALLATIN,TN,37066,1,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,ILR000151407,INTERCO TRADING CO,10 FOX INDUSTRIAL PK BLDG 3,MADISON,IL,62060,0,0
2017,MAC300001302,THERMOFAB INC,76 WALKER RD,SHIRLEY,MA,1464,0,0
2017,NCD054282025,"ASHEVILLE METAL FINISHING, INC",178 CLINGMAN AVENUE,ASHEVILLE,NC,28801,1,0
2017,ILD982607707,BOBS AUTO BODY,1816 OKLAHOMA,MATTOON,IL,61938,0,0
2017,KYD985113059,TRI COUNTY WOOD PRESERVING INC,1377 NORTH HIGHWAY 1223,CORBIN,KY,40701,0,0
2017,VIR000002238,LIMETREE BAY TERMINALS LLC,1 ESTATE HOPE TERMINAL AREAS,CHRISTIANSTED,VI,820,0,1
2017,NYD059591339,HARMAC MEDICAL PRODUCTS INC,2201 BAILEY AVE,BUFFALO,NY,14211,1,0
2017,KYR000064477,FAMILY DOLLAR #3511,1214 FOREST AVE,MAYSVILLE,KY,41056,0,0
2017,KYD005009923,CALGON CARBON CORPORATION,15024 US 23,CATLETTSBURG,KY,41129,0,0
2017,KYD005009923,CALGON CARBON CORPORATION,15024 US 23,CATLETTSBURG,KY,41129,0,0
2017,KYD005009923,CALGON CARBON CORPORATION,15024 US 23,CATLETTSBURG,KY,41129,0,0
2017,KYD005009923,CALGON CARBON CORPORATION,15024 US 23,CATLETTSBURG,KY,41129,0,0
2017,CTD043032713,CONVAL INC,265 FIELD RD,SOMERS,CT,6071,1,0
2017,OHD986967396,LUNKENHEIMER FOUNDRY SITE ,1519 TREMONT ST,CINCINNATI,OH,45214,1,1
2017,MDD980827133,RACE STREET,2000 RACE STREET,BALTIMORE,MD,21230,0,1
2017,OHR000040931,REMURIATE TECHNOLOGIES LLC,6191 COUNTY RD 10,DELTA,OH,43515,0,0
2017,OHR000040931,REMURIATE TECHNOLOGIES LLC,6191 COUNTY RD 10,DELTA,OH,43515,0,0
2017,OHR000119487,MOBILE CONVERSIONS INTERNATIONAL ,3354 STATE ROUTE 132,AMELIA,OH,45102,1,0
2017,IAD005286539,IOWA MOLD TOOLING COMPANY INC,500 HWY 18 W,GARNER,IA,50438,1,1
2017,VAD988218798,MATTOS INC,9101 CENTREVILLE ROAD,MANASSAS,VA,20110,0,0
2017,VAR000014332,HERITAGE CLEANERS,46005 REGAL PLZ 160,STERLING,VA,20165,0,0
2017,VAR000529230,MANASSAS QUALITY AUTO BODY INC.,8455 PARK CENTER COURT,MANASSAS PARK,VA,20111,0,0
2017,VAD988220729,MORROW CRANE CO,9415 WELLINGTON RD,MANASSAS,VA,20110,0,0
2017,VAD988204186,AFTON CHEMICAL CORPORATION,500 SPRING STREET,RICHMOND,VA,23219,1,0
2017,VAD185479953,INTEGRATED GLOBAL SERVICES,7600 WHITEPINE RD,RICHMOND,VA,23237,1,0
2017,VAD988202370,FIRESTONE COMPLETE AUTO CARE #002410,7808 N MILITARY HWY,NORFOLK,VA,23518,0,0
2017,VA0000372995,SIEMENS WATER TECHNOLOGIES,3481 S MILITARY HWY,CHESAPEAKE,VA,23323,0,0
2017,ILD006264402,DIAMOND PLATING CO INC,5 CAINE DR,MADISON,IL,62060-0129,1,0
2017,NCR000144410,TRANSPORTATION SECURITY ADMINISTRATION AT CHARLOTTE DOUGLAS INT'L AIRPORT,5501 JOSH BIRMINGHAM PKWY,CHARLOTTE,NC,28208,0,0
2017,WYD981552797,"POWDER RIVER COAL CO., CABALLO MINE",2298 BISHOP RD,GILLETTE,WY,82717,0,0
2017,WYD981552797,"POWDER RIVER COAL CO., CABALLO MINE",2298 BISHOP RD,GILLETTE,WY,82717,0,0
2017,NCD062552989,"MALLARD CREEK POLYMERS, INC.",2800 MOREHEAD ROAD,CHARLOTTE,NC,28262,0,0
2017,ILR000190686,PIASA BODY ART,560 E BROADWAY,ALTON,IL,62002,0,0
2017,MOD980962773,SIGMA ALDRICH MFG LLC,3300 S 2ND ST,ST LOUIS,MO,63118-3306,1,0
2017,ILD040140980,PEABODY COAL CO BALDWIN MINE,3 MI S W OF MARISSA,MARISSA,IL,62257,0,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,CTD059826727,MARSAM METAL FINISHING CO,206 NEWINGTON AVE,NEW BRITAIN,CT,6051,1,0
2017,KYR000063529,CR SERVICES LLC,EAST DIAMOND ROAD,MADISONVILLE,KY,42431,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
